ID, Óra, Perc, Nap, Járat
4645,12,10,hétköznap,78
4646,12,20,hétköznap,78
4647,12,30,hétköznap,78
4648,12,40,hétköznap,78
4649,12,50,hétköznap,78
4650,13,0,hétköznap,78
4651,13,10,hétköznap,78
4652,13,20,hétköznap,78
4653,13,30,hétköznap,78
4654,13,40,hétköznap,78
4655,13,50,hétköznap,78
4656,14,0,hétköznap,78
4657,14,10,hétköznap,78
4658,14,20,hétköznap,78
4659,14,30,hétköznap,78
4660,14,40,hétköznap,78
4661,14,50,hétköznap,78
4662,15,0,hétköznap,78
4663,15,10,hétköznap,78
4664,15,20,hétköznap,78
4665,15,30,hétköznap,78
4666,15,40,hétköznap,78
4667,15,50,hétköznap,78
4668,16,0,hétköznap,78
4669,16,10,hétköznap,78
4670,16,20,hétköznap,78
4671,16,30,hétköznap,78
4672,16,40,hétköznap,78
4673,16,50,hétköznap,78
4674,17,0,hétköznap,78
4675,17,10,hétköznap,78
4676,17,20,hétköznap,78
4677,17,30,hétköznap,78
4678,17,40,hétköznap,78
4679,17,50,hétköznap,78
4680,18,0,hétköznap,78
4681,18,10,hétköznap,78
4682,18,20,hétköznap,78
4683,18,30,hétköznap,78
4684,18,40,hétköznap,78
4685,18,50,hétköznap,78
4686,19,0,hétköznap,78
4687,19,10,hétköznap,78
4688,19,20,hétköznap,78
4689,19,30,hétköznap,78
4690,19,40,hétköznap,78
4691,19,50,hétköznap,78
4692,20,0,hétköznap,78
4693,20,10,hétköznap,78
4694,20,20,hétköznap,78
4695,20,30,hétköznap,78
4696,20,40,hétköznap,78
4697,20,50,hétköznap,78
4698,21,0,hétköznap,78
4699,21,10,hétköznap,78
4700,21,20,hétköznap,78
4701,21,30,hétköznap,78
4702,21,40,hétköznap,78
4703,21,50,hétköznap,78
4704,22,0,hétköznap,78
4705,4,15,hétvége,78
4706,4,30,hétvége,78
4707,4,45,hétvége,78
4708,5,0,hétvége,78
4709,5,15,hétvége,78
4710,5,30,hétvége,78
4711,5,45,hétvége,78
4712,6,0,hétvége,78
4713,6,15,hétvége,78
4714,6,30,hétvége,78
4715,6,45,hétvége,78
4716,7,0,hétvége,78
4717,7,15,hétvége,78
4718,7,30,hétvége,78
4719,7,45,hétvége,78
4720,8,0,hétvége,78
4721,8,15,hétvége,78
4722,8,30,hétvége,78
4723,8,45,hétvége,78
4724,9,0,hétvége,78
4725,9,15,hétvége,78
4726,9,30,hétvége,78
4727,9,45,hétvége,78
4728,10,0,hétvége,78
4729,10,15,hétvége,78
4730,10,30,hétvége,78
4731,10,45,hétvége,78
4732,11,0,hétvége,78
4733,11,15,hétvége,78
4734,11,30,hétvége,78
4735,11,45,hétvége,78
4736,12,0,hétvége,78
4737,12,15,hétvége,78
4738,12,30,hétvége,78
4739,12,45,hétvége,78
4740,13,0,hétvége,78
4741,13,15,hétvége,78
4742,13,30,hétvége,78
4743,13,45,hétvége,78
4744,14,0,hétvége,78
4745,14,15,hétvége,78
4746,14,30,hétvége,78
4747,14,45,hétvége,78
4748,15,0,hétvége,78
4749,15,15,hétvége,78
4750,15,30,hétvége,78
4751,15,45,hétvége,78
4752,16,0,hétvége,78
4753,16,15,hétvége,78
4754,16,30,hétvége,78
4755,16,45,hétvége,78
4756,17,0,hétvége,78
4757,17,15,hétvége,78
4758,17,30,hétvége,78
4759,17,45,hétvége,78
4760,18,0,hétvége,78
4761,18,15,hétvége,78
4762,18,30,hétvége,78
4763,18,45,hétvége,78
4764,19,0,hétvége,78
4765,19,15,hétvége,78
4766,19,30,hétvége,78
4767,19,45,hétvége,78
4768,20,0,hétvége,78
4769,20,15,hétvége,78
4770,20,30,hétvége,78
4771,20,45,hétvége,78
4772,21,0,hétvége,78
4773,21,15,hétvége,78
4774,21,30,hétvége,78
4775,21,45,hétvége,78
4776,22,0,hétvége,78
4777,4,10,hétköznap,78A
4778,4,20,hétköznap,78A
4779,4,30,hétköznap,78A
4780,4,40,hétköznap,78A
4781,4,50,hétköznap,78A
4782,5,0,hétköznap,78A
4783,5,10,hétköznap,78A
4784,5,20,hétköznap,78A
4785,5,30,hétköznap,78A
4786,5,40,hétköznap,78A
4787,5,50,hétköznap,78A
4788,6,0,hétköznap,78A
4789,6,10,hétköznap,78A
4790,6,20,hétköznap,78A
4791,6,30,hétköznap,78A
4792,6,40,hétköznap,78A
4793,6,50,hétköznap,78A
4794,7,0,hétköznap,78A
4795,7,10,hétköznap,78A
4796,7,20,hétköznap,78A
4797,7,30,hétköznap,78A
4798,7,40,hétköznap,78A
4799,7,50,hétköznap,78A
4800,8,0,hétköznap,78A
4801,8,10,hétköznap,78A
4802,8,20,hétköznap,78A
4803,8,30,hétköznap,78A
4804,8,40,hétköznap,78A
4805,8,50,hétköznap,78A
4806,9,0,hétköznap,78A
4807,9,10,hétköznap,78A
4808,9,20,hétköznap,78A
4809,9,30,hétköznap,78A
4810,9,40,hétköznap,78A
4811,9,50,hétköznap,78A
4812,10,0,hétköznap,78A
4813,10,10,hétköznap,78A
4814,10,20,hétköznap,78A
4815,10,30,hétköznap,78A
4816,10,40,hétköznap,78A
4817,10,50,hétköznap,78A
4818,11,0,hétköznap,78A
4819,11,10,hétköznap,78A
4820,11,20,hétköznap,78A
4821,11,30,hétköznap,78A
4822,11,40,hétköznap,78A
4823,11,50,hétköznap,78A
4824,12,0,hétköznap,78A
4825,12,10,hétköznap,78A
4826,12,20,hétköznap,78A
4827,12,30,hétköznap,78A
4828,12,40,hétköznap,78A
4829,12,50,hétköznap,78A
4830,13,0,hétköznap,78A
4831,13,10,hétköznap,78A
4832,13,20,hétköznap,78A
4833,13,30,hétköznap,78A
4834,13,40,hétköznap,78A
4835,13,50,hétköznap,78A
4836,14,0,hétköznap,78A
4837,14,10,hétköznap,78A
4838,14,20,hétköznap,78A
4839,14,30,hétköznap,78A
4840,14,40,hétköznap,78A
4841,14,50,hétköznap,78A
4842,15,0,hétköznap,78A
4843,15,10,hétköznap,78A
4844,15,20,hétköznap,78A
4845,15,30,hétköznap,78A
4846,15,40,hétköznap,78A
4847,15,50,hétköznap,78A
4848,16,0,hétköznap,78A
4849,16,10,hétköznap,78A
4850,16,20,hétköznap,78A
4851,16,30,hétköznap,78A
4852,16,40,hétköznap,78A
4853,16,50,hétköznap,78A
4854,17,0,hétköznap,78A
4855,17,10,hétköznap,78A
4856,17,20,hétköznap,78A
4857,17,30,hétköznap,78A
4858,17,40,hétköznap,78A
4859,17,50,hétköznap,78A
4860,18,0,hétköznap,78A
4861,18,10,hétköznap,78A
4862,18,20,hétköznap,78A
4863,18,30,hétköznap,78A
4864,18,40,hétköznap,78A
4865,18,50,hétköznap,78A
4866,19,0,hétköznap,78A
4867,19,10,hétköznap,78A
4868,19,20,hétköznap,78A
4869,19,30,hétköznap,78A
4870,19,40,hétköznap,78A
4871,19,50,hétköznap,78A
4872,20,0,hétköznap,78A
4873,20,10,hétköznap,78A
4874,20,20,hétköznap,78A
4875,20,30,hétköznap,78A
4876,20,40,hétköznap,78A
4877,20,50,hétköznap,78A
4878,21,0,hétköznap,78A
4879,21,10,hétköznap,78A
4880,21,20,hétköznap,78A
4881,21,30,hétköznap,78A
4882,21,40,hétköznap,78A
4883,21,50,hétköznap,78A
4884,22,0,hétköznap,78A
4885,4,15,hétvége,78A
4886,4,30,hétvége,78A
4887,4,45,hétvége,78A
4888,5,0,hétvége,78A
4889,5,15,hétvége,78A
4890,5,30,hétvége,78A
4891,5,45,hétvége,78A
4892,6,0,hétvége,78A
4893,6,15,hétvége,78A
4894,6,30,hétvége,78A
4895,6,45,hétvége,78A
4896,7,0,hétvége,78A
4897,7,15,hétvége,78A
4898,7,30,hétvége,78A
4899,7,45,hétvége,78A
4900,8,0,hétvége,78A
4901,8,15,hétvége,78A
4902,8,30,hétvége,78A
4903,8,45,hétvége,78A
4904,9,0,hétvége,78A
4905,9,15,hétvége,78A
4906,9,30,hétvége,78A
4907,9,45,hétvége,78A
4908,10,0,hétvége,78A
4909,10,15,hétvége,78A
4910,10,30,hétvége,78A
4911,10,45,hétvége,78A
4912,11,0,hétvége,78A
4913,11,15,hétvége,78A
4914,11,30,hétvége,78A
4915,11,45,hétvége,78A
4916,12,0,hétvége,78A
4917,12,15,hétvége,78A
4918,12,30,hétvége,78A
4919,12,45,hétvége,78A
4920,13,0,hétvége,78A
4921,13,15,hétvége,78A
4922,13,30,hétvége,78A
4923,13,45,hétvége,78A
4924,14,0,hétvége,78A
4925,14,15,hétvége,78A
4926,14,30,hétvége,78A
4927,14,45,hétvége,78A
4928,15,0,hétvége,78A
4929,15,15,hétvége,78A
4930,15,30,hétvége,78A
4931,15,45,hétvége,78A
4932,16,0,hétvége,78A
4933,16,15,hétvége,78A
4934,16,30,hétvége,78A
4935,16,45,hétvége,78A
4936,17,0,hétvége,78A
4937,17,15,hétvége,78A
4938,17,30,hétvége,78A
4939,17,45,hétvége,78A
4940,18,0,hétvége,78A
4941,18,15,hétvége,78A
4942,18,30,hétvége,78A
4943,18,45,hétvége,78A
4944,19,0,hétvége,78A
4945,19,15,hétvége,78A
4946,19,30,hétvége,78A
4947,19,45,hétvége,78A
4948,20,0,hétvége,78A
4949,20,15,hétvége,78A
4950,20,30,hétvége,78A
4951,20,45,hétvége,78A
4952,21,0,hétvége,78A
4953,21,15,hétvége,78A
4954,21,30,hétvége,78A
4955,21,45,hétvége,78A
4956,22,0,hétvége,78A
4957,4,10,hétköznap,79H
4958,4,20,hétköznap,79H
4959,4,30,hétköznap,79H
4960,4,40,hétköznap,79H
4961,4,50,hétköznap,79H
4962,5,0,hétköznap,79H
4963,5,10,hétköznap,79H
4964,5,20,hétköznap,79H
4965,5,30,hétköznap,79H
4966,5,40,hétköznap,79H
4967,5,50,hétköznap,79H
4968,6,0,hétköznap,79H
4969,6,10,hétköznap,79H
4970,6,20,hétköznap,79H
4971,6,30,hétköznap,79H
4972,6,40,hétköznap,79H
4973,6,50,hétköznap,79H
4974,7,0,hétköznap,79H
4975,7,10,hétköznap,79H
4976,7,20,hétköznap,79H
4977,7,30,hétköznap,79H
4978,7,40,hétköznap,79H
4979,7,50,hétköznap,79H
4980,8,0,hétköznap,79H
4981,8,10,hétköznap,79H
4982,8,20,hétköznap,79H
4983,8,30,hétköznap,79H
4984,8,40,hétköznap,79H
4985,8,50,hétköznap,79H
4986,9,0,hétköznap,79H
4987,9,10,hétköznap,79H
4988,9,20,hétköznap,79H
4989,9,30,hétköznap,79H
4990,9,40,hétköznap,79H
4991,9,50,hétköznap,79H
4992,10,0,hétköznap,79H
4993,10,10,hétköznap,79H
4994,10,20,hétköznap,79H
4995,10,30,hétköznap,79H
4996,10,40,hétköznap,79H
4997,10,50,hétköznap,79H
4998,11,0,hétköznap,79H
4999,11,10,hétköznap,79H
5000,11,20,hétköznap,79H
5001,11,30,hétköznap,79H
5002,11,40,hétköznap,79H
5003,11,50,hétköznap,79H
5004,12,0,hétköznap,79H
5005,12,10,hétköznap,79H
5006,12,20,hétköznap,79H
5007,12,30,hétköznap,79H
5008,12,40,hétköznap,79H
5009,12,50,hétköznap,79H
5010,13,0,hétköznap,79H
5011,13,10,hétköznap,79H
5012,13,20,hétköznap,79H
5013,13,30,hétköznap,79H
5014,13,40,hétköznap,79H
5015,13,50,hétköznap,79H
5016,14,0,hétköznap,79H
5017,14,10,hétköznap,79H
5018,14,20,hétköznap,79H
5019,14,30,hétköznap,79H
5020,14,40,hétköznap,79H
5021,14,50,hétköznap,79H
5022,15,0,hétköznap,79H
5023,15,10,hétköznap,79H
5024,15,20,hétköznap,79H
5025,15,30,hétköznap,79H
5026,15,40,hétköznap,79H
5027,15,50,hétköznap,79H
5028,16,0,hétköznap,79H
5029,16,10,hétköznap,79H
5030,16,20,hétköznap,79H
5031,16,30,hétköznap,79H
5032,16,40,hétköznap,79H
5033,16,50,hétköznap,79H
5034,17,0,hétköznap,79H
5035,17,10,hétköznap,79H
5036,17,20,hétköznap,79H
5037,17,30,hétköznap,79H
5038,17,40,hétköznap,79H
5039,17,50,hétköznap,79H
5040,18,0,hétköznap,79H
5041,18,10,hétköznap,79H
5042,18,20,hétköznap,79H
5043,18,30,hétköznap,79H
5044,18,40,hétköznap,79H
5045,18,50,hétköznap,79H
5046,19,0,hétköznap,79H
5047,19,10,hétköznap,79H
5048,19,20,hétköznap,79H
5049,19,30,hétköznap,79H
5050,19,40,hétköznap,79H
5051,19,50,hétköznap,79H
5052,20,0,hétköznap,79H
5053,20,10,hétköznap,79H
5054,20,20,hétköznap,79H
5055,20,30,hétköznap,79H
5056,20,40,hétköznap,79H
5057,20,50,hétköznap,79H
5058,21,0,hétköznap,79H
5059,21,10,hétköznap,79H
5060,21,20,hétköznap,79H
5061,21,30,hétköznap,79H
5062,21,40,hétköznap,79H
5063,21,50,hétköznap,79H
5064,22,0,hétköznap,79H
5065,4,15,hétvége,79H
5066,4,30,hétvége,79H
5067,4,45,hétvége,79H
5068,5,0,hétvége,79H
5069,5,15,hétvége,79H
5070,5,30,hétvége,79H
5071,5,45,hétvége,79H
5072,6,0,hétvége,79H
5073,6,15,hétvége,79H
5074,6,30,hétvége,79H
5075,6,45,hétvége,79H
5076,7,0,hétvége,79H
5077,7,15,hétvége,79H
5078,7,30,hétvége,79H
5079,7,45,hétvége,79H
5080,8,0,hétvége,79H
5081,8,15,hétvége,79H
5082,8,30,hétvége,79H
5083,8,45,hétvége,79H
5084,9,0,hétvége,79H
5085,9,15,hétvége,79H
5086,9,30,hétvége,79H
5087,9,45,hétvége,79H
5088,10,0,hétvége,79H
5089,10,15,hétvége,79H
5090,10,30,hétvége,79H
5091,10,45,hétvége,79H
5092,11,0,hétvége,79H
5093,11,15,hétvége,79H
5094,11,30,hétvége,79H
5095,11,45,hétvége,79H
5096,12,0,hétvége,79H
5097,12,15,hétvége,79H
5098,12,30,hétvége,79H
5099,12,45,hétvége,79H
5100,13,0,hétvége,79H
5101,13,15,hétvége,79H
5102,13,30,hétvége,79H
5103,13,45,hétvége,79H
5104,14,0,hétvége,79H
5105,14,15,hétvége,79H
5106,14,30,hétvége,79H
5107,14,45,hétvége,79H
5108,15,0,hétvége,79H
5109,15,15,hétvége,79H
5110,15,30,hétvége,79H
5111,15,45,hétvége,79H
5112,16,0,hétvége,79H
5113,16,15,hétvége,79H
5114,16,30,hétvége,79H
5115,16,45,hétvége,79H
5116,17,0,hétvége,79H
5117,17,15,hétvége,79H
5118,17,30,hétvége,79H
5119,17,45,hétvége,79H
5120,18,0,hétvége,79H
5121,18,15,hétvége,79H
5122,18,30,hétvége,79H
5123,18,45,hétvége,79H
5124,19,0,hétvége,79H
5125,19,15,hétvége,79H
5126,19,30,hétvége,79H
5127,19,45,hétvége,79H
5128,20,0,hétvége,79H
5129,20,15,hétvége,79H
5130,20,30,hétvége,79H
5131,20,45,hétvége,79H
5132,21,0,hétvége,79H
5133,21,15,hétvége,79H
5134,21,30,hétvége,79H
5135,21,45,hétvége,79H
5136,22,0,hétvége,79H
5137,4,15,hétköznap,7F
5138,4,30,hétköznap,7F
5139,4,45,hétköznap,7F
5140,5,0,hétköznap,7F
5141,5,15,hétköznap,7F
5142,5,30,hétköznap,7F
5143,5,45,hétköznap,7F
5144,6,0,hétköznap,7F
5145,6,15,hétköznap,7F
5146,6,30,hétköznap,7F
5147,6,45,hétköznap,7F
5148,7,0,hétköznap,7F
5149,7,15,hétköznap,7F
5150,7,30,hétköznap,7F
5151,7,45,hétköznap,7F
5152,8,0,hétköznap,7F
5153,8,15,hétköznap,7F
5154,8,30,hétköznap,7F
5155,8,45,hétköznap,7F
5156,9,0,hétköznap,7F
5157,9,15,hétköznap,7F
5158,9,30,hétköznap,7F
5159,9,45,hétköznap,7F
5160,10,0,hétköznap,7F
5161,10,15,hétköznap,7F
5162,10,30,hétköznap,7F
5163,10,45,hétköznap,7F
5164,11,0,hétköznap,7F
5165,11,15,hétköznap,7F
5166,11,30,hétköznap,7F
5167,11,45,hétköznap,7F
5168,12,0,hétköznap,7F
5169,12,15,hétköznap,7F
5170,12,30,hétköznap,7F
5171,12,45,hétköznap,7F
5172,13,0,hétköznap,7F
5173,13,15,hétköznap,7F
5174,13,30,hétköznap,7F
5175,13,45,hétköznap,7F
5176,14,0,hétköznap,7F
5177,14,15,hétköznap,7F
5178,14,30,hétköznap,7F
5179,14,45,hétköznap,7F
5180,15,0,hétköznap,7F
5181,15,15,hétköznap,7F
5182,15,30,hétköznap,7F
5183,15,45,hétköznap,7F
5184,16,0,hétköznap,7F
5185,16,15,hétköznap,7F
5186,16,30,hétköznap,7F
5187,16,45,hétköznap,7F
5188,17,0,hétköznap,7F
5189,17,15,hétköznap,7F
5190,17,30,hétköznap,7F
5191,17,45,hétköznap,7F
5192,18,0,hétköznap,7F
5193,18,15,hétköznap,7F
5194,18,30,hétköznap,7F
5195,18,45,hétköznap,7F
5196,19,0,hétköznap,7F
5197,19,15,hétköznap,7F
5198,19,30,hétköznap,7F
5199,19,45,hétköznap,7F
5200,20,0,hétköznap,7F
5201,20,15,hétköznap,7F
5202,20,30,hétköznap,7F
5203,20,45,hétköznap,7F
5204,21,0,hétköznap,7F
5205,21,15,hétköznap,7F
5206,21,30,hétköznap,7F
5207,21,45,hétköznap,7F
5208,22,0,hétköznap,7F
5209,4,20,hétvége,7F
5210,4,40,hétvége,7F
5211,5,0,hétvége,7F
5212,5,20,hétvége,7F
5213,5,40,hétvége,7F
5214,6,0,hétvége,7F
5215,6,20,hétvége,7F
5216,6,40,hétvége,7F
5217,7,0,hétvége,7F
5218,7,20,hétvége,7F
5219,7,40,hétvége,7F
5220,8,0,hétvége,7F
5221,8,20,hétvége,7F
5222,8,40,hétvége,7F
5223,9,0,hétvége,7F
5224,9,20,hétvége,7F
5225,9,40,hétvége,7F
5226,10,0,hétvége,7F
5227,10,20,hétvége,7F
5228,10,40,hétvége,7F
5229,11,0,hétvége,7F
5230,11,20,hétvége,7F
5231,11,40,hétvége,7F
5232,12,0,hétvége,7F
5233,12,20,hétvége,7F
5234,12,40,hétvége,7F
5235,13,0,hétvége,7F
5236,13,20,hétvége,7F
5237,13,40,hétvége,7F
5238,14,0,hétvége,7F
5239,14,20,hétvége,7F
5240,14,40,hétvége,7F
5241,15,0,hétvége,7F
5242,15,20,hétvége,7F
5243,15,40,hétvége,7F
5244,16,0,hétvége,7F
5245,16,20,hétvége,7F
5246,16,40,hétvége,7F
5247,17,0,hétvége,7F
5248,17,20,hétvége,7F
5249,17,40,hétvége,7F
5250,18,0,hétvége,7F
5251,18,20,hétvége,7F
5252,18,40,hétvége,7F
5253,19,0,hétvége,7F
5254,19,20,hétvége,7F
5255,19,40,hétvége,7F
5256,20,0,hétvége,7F
5257,20,20,hétvége,7F
5258,20,40,hétvége,7F
5259,21,0,hétvége,7F
5260,21,20,hétvége,7F
5261,21,40,hétvége,7F
5262,22,0,hétvége,7F
5263,4,15,hétköznap,84
5264,4,30,hétköznap,84
5265,4,45,hétköznap,84
5266,5,0,hétköznap,84
5267,5,15,hétköznap,84
5268,5,30,hétköznap,84
5269,5,45,hétköznap,84
5270,6,0,hétköznap,84
5271,6,15,hétköznap,84
5272,6,30,hétköznap,84
5273,6,45,hétköznap,84
5274,7,0,hétköznap,84
5275,7,15,hétköznap,84
5276,7,30,hétköznap,84
5277,7,45,hétköznap,84
5278,8,0,hétköznap,84
5279,8,15,hétköznap,84
5280,8,30,hétköznap,84
5281,8,45,hétköznap,84
5282,9,0,hétköznap,84
5283,9,15,hétköznap,84
5284,9,30,hétköznap,84
5285,9,45,hétköznap,84
5286,10,0,hétköznap,84
5287,10,15,hétköznap,84
5288,10,30,hétköznap,84
5289,10,45,hétköznap,84
5290,11,0,hétköznap,84
5291,11,15,hétköznap,84
5292,11,30,hétköznap,84
5293,11,45,hétköznap,84
5294,12,0,hétköznap,84
5295,12,15,hétköznap,84
5296,12,30,hétköznap,84
5297,12,45,hétköznap,84
5298,13,0,hétköznap,84
5299,13,15,hétköznap,84
5300,13,30,hétköznap,84
5301,13,45,hétköznap,84
5302,14,0,hétköznap,84
5303,14,15,hétköznap,84
5304,14,30,hétköznap,84
5305,14,45,hétköznap,84
5306,15,0,hétköznap,84
5307,15,15,hétköznap,84
5308,15,30,hétköznap,84
5309,15,45,hétköznap,84
5310,16,0,hétköznap,84
5311,16,15,hétköznap,84
5312,16,30,hétköznap,84
5313,16,45,hétköznap,84
5314,17,0,hétköznap,84
5315,17,15,hétköznap,84
5316,17,30,hétköznap,84
5317,17,45,hétköznap,84
5318,18,0,hétköznap,84
5319,18,15,hétköznap,84
5320,18,30,hétköznap,84
5321,18,45,hétköznap,84
5322,19,0,hétköznap,84
5323,19,15,hétköznap,84
5324,19,30,hétköznap,84
5325,19,45,hétköznap,84
5326,20,0,hétköznap,84
5327,20,15,hétköznap,84
5328,20,30,hétköznap,84
5329,20,45,hétköznap,84
5330,21,0,hétköznap,84
5331,21,15,hétköznap,84
5332,21,30,hétköznap,84
5333,21,45,hétköznap,84
5334,22,0,hétköznap,84
5335,4,20,hétvége,84
5336,4,40,hétvége,84
5337,5,0,hétvége,84
5338,5,20,hétvége,84
5339,5,40,hétvége,84
5340,6,0,hétvége,84
5341,6,20,hétvége,84
5342,6,40,hétvége,84
5343,7,0,hétvége,84
5344,7,20,hétvége,84
5345,7,40,hétvége,84
5346,8,0,hétvége,84
5347,8,20,hétvége,84
5348,8,40,hétvége,84
5349,9,0,hétvége,84
5350,9,20,hétvége,84
5351,9,40,hétvége,84
5352,10,0,hétvége,84
5353,10,20,hétvége,84
5354,10,40,hétvége,84
5355,11,0,hétvége,84
5356,11,20,hétvége,84
5357,11,40,hétvége,84
5358,12,0,hétvége,84
5359,12,20,hétvége,84
5360,12,40,hétvége,84
5361,13,0,hétvége,84
5362,13,20,hétvége,84
5363,13,40,hétvége,84
5364,14,0,hétvége,84
5365,14,20,hétvége,84
5366,14,40,hétvége,84
5367,15,0,hétvége,84
5368,15,20,hétvége,84
5369,15,40,hétvége,84
5370,16,0,hétvége,84
5371,16,20,hétvége,84
5372,16,40,hétvége,84
5373,17,0,hétvége,84
5374,17,20,hétvége,84
5375,17,40,hétvége,84
5376,18,0,hétvége,84
5377,18,20,hétvége,84
5378,18,40,hétvége,84
5379,19,0,hétvége,84
5380,19,20,hétvége,84
5381,19,40,hétvége,84
5382,20,0,hétvége,84
5383,20,20,hétvége,84
5384,20,40,hétvége,84
5385,21,0,hétvége,84
5386,21,20,hétvége,84
5387,21,40,hétvége,84
5388,22,0,hétvége,84
5389,4,10,hétköznap,90
5390,4,20,hétköznap,90
5391,4,30,hétköznap,90
5392,4,40,hétköznap,90
5393,4,50,hétköznap,90
5394,5,0,hétköznap,90
5395,5,10,hétköznap,90
5396,5,20,hétköznap,90
5397,5,30,hétköznap,90
5398,5,40,hétköznap,90
5399,5,50,hétköznap,90
5400,6,0,hétköznap,90
5401,6,10,hétköznap,90
5402,6,20,hétköznap,90
5403,6,30,hétköznap,90
5404,6,40,hétköznap,90
5405,6,50,hétköznap,90
5406,7,0,hétköznap,90
5407,7,10,hétköznap,90
5408,7,20,hétköznap,90
5409,7,30,hétköznap,90
5410,7,40,hétköznap,90
5411,7,50,hétköznap,90
5412,8,0,hétköznap,90
5413,8,10,hétköznap,90
5414,8,20,hétköznap,90
5415,8,30,hétköznap,90
5416,8,40,hétköznap,90
5417,8,50,hétköznap,90
5418,9,0,hétköznap,90
5419,9,10,hétköznap,90
5420,9,20,hétköznap,90
5421,9,30,hétköznap,90
5422,9,40,hétköznap,90
5423,9,50,hétköznap,90
5424,10,0,hétköznap,90
5425,10,10,hétköznap,90
5426,10,20,hétköznap,90
5427,10,30,hétköznap,90
5428,10,40,hétköznap,90
5429,10,50,hétköznap,90
5430,11,0,hétköznap,90
5431,11,10,hétköznap,90
5432,11,20,hétköznap,90
5433,11,30,hétköznap,90
5434,11,40,hétköznap,90
5435,11,50,hétköznap,90
5436,12,0,hétköznap,90
5437,12,10,hétköznap,90
5438,12,20,hétköznap,90
5439,12,30,hétköznap,90
5440,12,40,hétköznap,90
5441,12,50,hétköznap,90
5442,13,0,hétköznap,90
5443,13,10,hétköznap,90
5444,13,20,hétköznap,90
5445,13,30,hétköznap,90
5446,13,40,hétköznap,90
5447,13,50,hétköznap,90
5448,14,0,hétköznap,90
5449,14,10,hétköznap,90
5450,14,20,hétköznap,90
5451,14,30,hétköznap,90
5452,14,40,hétköznap,90
5453,14,50,hétköznap,90
5454,15,0,hétköznap,90
5455,15,10,hétköznap,90
5456,15,20,hétköznap,90
5457,15,30,hétköznap,90
5458,15,40,hétköznap,90
5459,15,50,hétköznap,90
5460,16,0,hétköznap,90
5461,16,10,hétköznap,90
5462,16,20,hétköznap,90
5463,16,30,hétköznap,90
5464,16,40,hétköznap,90
5465,16,50,hétköznap,90
5466,17,0,hétköznap,90
5467,17,10,hétköznap,90
5468,17,20,hétköznap,90
5469,17,30,hétköznap,90
5470,17,40,hétköznap,90
5471,17,50,hétköznap,90
5472,18,0,hétköznap,90
5473,18,10,hétköznap,90
5474,18,20,hétköznap,90
5475,18,30,hétköznap,90
5476,18,40,hétköznap,90
5477,18,50,hétköznap,90
5478,19,0,hétköznap,90
5479,19,10,hétköznap,90
5480,19,20,hétköznap,90
5481,19,30,hétköznap,90
5482,19,40,hétköznap,90
5483,19,50,hétköznap,90
5484,20,0,hétköznap,90
5485,20,10,hétköznap,90
5486,20,20,hétköznap,90
5487,20,30,hétköznap,90
5488,20,40,hétköznap,90
5489,20,50,hétköznap,90
5490,21,0,hétköznap,90
5491,21,10,hétköznap,90
5492,21,20,hétköznap,90
5493,21,30,hétköznap,90
5494,21,40,hétköznap,90
5495,21,50,hétköznap,90
5496,22,0,hétköznap,90
5497,4,15,hétvége,90
5498,4,30,hétvége,90
5499,4,45,hétvége,90
5500,5,0,hétvége,90
5501,5,15,hétvége,90
5502,5,30,hétvége,90
5503,5,45,hétvége,90
5504,6,0,hétvége,90
5505,6,15,hétvége,90
5506,6,30,hétvége,90
5507,6,45,hétvége,90
5508,7,0,hétvége,90
5509,7,15,hétvége,90
5510,7,30,hétvége,90
5511,7,45,hétvége,90
5512,8,0,hétvége,90
5513,8,15,hétvége,90
5514,8,30,hétvége,90
5515,8,45,hétvége,90
5516,9,0,hétvége,90
5517,9,15,hétvége,90
5518,9,30,hétvége,90
5519,9,45,hétvége,90
5520,10,0,hétvége,90
5521,10,15,hétvége,90
5522,10,30,hétvége,90
5523,10,45,hétvége,90
5524,11,0,hétvége,90
5525,11,15,hétvége,90
5526,11,30,hétvége,90
5527,11,45,hétvége,90
5528,12,0,hétvége,90
5529,12,15,hétvége,90
5530,12,30,hétvége,90
5531,12,45,hétvége,90
5532,13,0,hétvége,90
5533,13,15,hétvége,90
5534,13,30,hétvége,90
5535,13,45,hétvége,90
5536,14,0,hétvége,90
5537,14,15,hétvége,90
5538,14,30,hétvége,90
5539,14,45,hétvége,90
5540,15,0,hétvége,90
5541,15,15,hétvége,90
5542,15,30,hétvége,90
5543,15,45,hétvége,90
5544,16,0,hétvége,90
5545,16,15,hétvége,90
5546,16,30,hétvége,90
5547,16,45,hétvége,90
5548,17,0,hétvége,90
5549,17,15,hétvége,90
5550,17,30,hétvége,90
5551,17,45,hétvége,90
5552,18,0,hétvége,90
5553,18,15,hétvége,90
5554,18,30,hétvége,90
5555,18,45,hétvége,90
5556,19,0,hétvége,90
5557,19,15,hétvége,90
5558,19,30,hétvége,90
5559,19,45,hétvége,90
5560,20,0,hétvége,90
5561,20,15,hétvége,90
5562,20,30,hétvége,90
5563,20,45,hétvége,90
5564,21,0,hétvége,90
5565,21,15,hétvége,90
5566,21,30,hétvége,90
5567,21,45,hétvége,90
5568,22,0,hétvége,90
5569,4,20,hétköznap,90F
